Date,Time,TourID,ColdTourID,Event,Mode,InBldg,InGrge,InOpenMall,ColdDevStart,StartRoute,EndRoute,LocName_S,LocAdd_S,LocName_E,LocAdd_E
03/16/2011,14:31:11,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:31:12,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:31:13,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:31:14,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:31:15,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:31:16,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:31:17,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:31:18,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:31:19,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:31:20,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:31:21,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:31:22,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:31:23,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:31:24,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:31:25,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:31:26,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:31:27,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:31:28,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:31:29,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:31:30,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:31:31,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:31:32,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:31:33,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:31:34,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:31:35,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:31:36,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:31:37,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:31:38,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:31:39,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:31:40,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:31:41,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:31:42,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:31:43,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:31:44,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:31:45,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:31:46,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:31:47,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:31:48,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:31:49,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:31:50,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:31:51,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:31:52,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:31:53,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:31:54,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:31:55,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:31:56,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:31:57,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:31:58,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:31:59,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:32:00,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:32:01,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:32:02,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:32:03,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:32:04,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:32:05,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:32:06,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:32:07,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:32:08,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:32:09,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:32:10,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:32:11,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:32:12,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:32:13,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:32:14,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:32:15,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:32:16,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:32:17,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:32:18,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:32:19,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:32:20,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:32:21,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:32:22,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:32:23,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:32:24,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:32:25,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:32:26,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:32:27,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:32:28,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:32:29,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:32:30,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:32:31,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:32:32,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:32:33,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:32:34,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:32:35,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:32:36,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:32:37,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:32:38,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:32:39,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:32:40,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:32:41,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:32:42,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:32:43,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:32:44,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:32:45,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:32:46,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:32:47,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:32:48,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:32:49,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:32:50,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:32:51,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:32:52,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:32:53,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:32:54,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:32:55,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:32:56,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:32:57,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:32:58,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:32:59,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:33:00,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:33:01,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:33:02,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:33:03,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:33:04,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:33:05,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:33:06,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:33:07,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:33:08,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:33:09,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:33:10,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:33:11,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:33:12,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:33:13,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:33:14,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:33:15,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:33:16,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:33:17,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:33:18,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:33:19,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:33:20,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:33:21,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:33:22,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:33:23,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:33:24,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:33:25,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:33:26,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:33:27,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:33:28,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:33:29,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:33:30,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:33:31,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:33:32,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:33:33,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:33:34,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:33:35,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:33:36,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:33:37,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:33:38,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:33:39,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:33:40,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:33:41,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:33:42,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:33:43,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:33:44,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:33:45,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:33:46,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:33:47,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:33:48,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:33:49,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:33:50,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:33:51,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:33:52,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:33:53,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:33:54,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:33:55,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:33:56,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:33:57,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:33:58,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:33:59,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:34:00,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:34:01,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:34:02,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:34:03,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:34:04,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:34:05,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:34:06,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:34:07,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:34:08,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:34:09,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:34:10,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:34:11,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:34:12,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:34:13,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:34:14,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:34:15,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:34:16,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:34:17,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:34:18,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:34:19,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:34:20,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:34:21,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:34:22,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:34:23,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:34:24,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:34:25,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:34:26,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:34:27,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:34:28,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:34:29,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:34:30,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:34:31,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:34:32,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:34:33,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:34:34,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:34:35,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:34:36,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:34:37,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:34:38,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:34:39,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:34:40,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:34:41,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:34:42,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:34:43,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:34:44,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:34:45,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:34:46,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:34:47,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:34:48,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:34:49,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:34:50,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:34:51,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:34:52,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:34:53,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:34:54,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:34:55,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:34:56,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:34:57,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:34:58,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:34:59,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:35:00,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:35:01,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:35:02,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:35:03,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:35:04,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:35:05,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:35:06,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:35:07,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:35:08,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:35:09,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:35:10,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:35:11,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:35:12,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:35:13,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:35:14,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:35:15,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:35:16,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:35:17,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:35:18,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:35:19,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:35:20,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:35:21,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:35:22,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:35:23,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:35:24,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:35:25,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:35:26,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:35:27,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:35:28,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:35:29,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:35:30,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:35:31,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:35:32,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:35:33,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:35:34,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:35:35,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:35:36,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:35:37,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:35:38,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:35:39,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:35:40,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:35:41,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:35:42,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:35:43,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:35:44,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:35:45,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:35:46,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:35:47,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:35:48,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:35:49,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:35:50,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:35:51,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:35:52,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:35:53,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:35:54,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:35:55,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:35:56,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:35:57,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:35:58,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:35:59,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:36:00,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:36:01,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:36:02,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:36:03,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:36:04,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:36:05,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:36:06,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:36:07,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:36:08,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:36:09,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:36:10,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:36:11,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:36:12,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:36:13,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:36:14,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:36:15,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:36:16,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:36:17,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:36:18,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:36:19,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:36:20,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:36:21,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:36:22,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:36:23,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:36:24,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:36:25,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:36:26,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:36:27,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:36:28,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:36:29,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:36:30,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:36:31,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:36:32,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:36:33,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:36:34,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:36:35,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:36:36,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:36:37,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:36:38,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:36:39,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:36:40,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:36:41,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:36:42,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:36:43,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:36:44,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:36:45,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:36:46,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:36:47,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:36:48,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:36:49,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:36:50,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:36:51,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:36:52,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:36:53,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:36:54,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:36:55,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:36:56,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:36:57,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:36:58,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:36:59,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:37:00,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:37:01,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:37:02,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:37:03,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:37:04,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:37:05,21222601,,Trip,Walk,0,0,0,,,,,,,
03/16/2011,14:37:06,21222601,,Trip,Walk,0,0,0,,,,,,,
